chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
0.239#-0.055#0.05#0.968,-0.154#0.399#-0.059#0.902,-0.185#0.418#0.143#0.878,-0.183#-0.19#0.123#0.957,-0.252#-0.247#-0.089#0.931,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.239#-0.055#0.05#0.968,-0.206#0.409#-0.083#0.885,-0.25#0.429#0.118#0.86,-0.183#-0.19#0.123#0.957,-0.339#-0.25#-0.068#0.904,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.235#-0.05#0.051#0.969,-0.206#0.409#-0.083#0.885,-0.25#0.429#0.118#0.86,-0.232#-0.196#0.17#0.937,-0.339#-0.25#-0.068#0.904,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.235#-0.05#0.051#0.969,-0.269#0.397#-0.11#0.87,-0.33#0.428#0.092#0.836,-0.232#-0.196#0.17#0.937,-0.423#-0.248#-0.048#0.87,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.226#-0.049#0.049#0.972,-0.269#0.397#-0.11#0.87,-0.33#0.428#0.092#0.836,-0.28#-0.206#0.222#0.911,-0.423#-0.248#-0.048#0.87,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.198#-0.053#0.047#0.978,-0.344#0.373#-0.135#0.851,-0.41#0.412#0.072#0.81,-0.335#-0.203#0.26#0.882,-0.496#-0.238#-0.035#0.835,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.183#-0.053#0.051#0.98,-0.412#0.352#-0.16#0.825,-0.482#0.389#0.057#0.783,-0.382#-0.197#0.29#0.855,-0.557#-0.223#-0.038#0.799,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.183#-0.053#0.051#0.98,-0.471#0.338#-0.191#0.792,-0.542#0.355#0.046#0.76,-0.382#-0.197#0.29#0.855,-0.557#-0.223#-0.038#0.799,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.178#-0.052#0.058#0.981,-0.471#0.338#-0.191#0.792,-0.542#0.355#0.046#0.76,-0.422#-0.197#0.32#0.826,-0.609#-0.212#-0.052#0.762,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.178#-0.052#0.058#0.981,-0.511#0.338#-0.225#0.758,-0.587#0.328#0.04#0.739,-0.422#-0.197#0.32#0.826,-0.609#-0.212#-0.052#0.762,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.166#-0.046#0.067#0.983,-0.511#0.338#-0.225#0.758,-0.587#0.328#0.04#0.739,-0.455#-0.204#0.349#0.794,-0.652#-0.225#-0.058#0.722,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.166#-0.046#0.067#0.983,-0.538#0.339#-0.26#0.727,-0.629#0.303#0.051#0.714,-0.455#-0.204#0.349#0.794,-0.652#-0.225#-0.058#0.722,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.146#-0.037#0.079#0.985,-0.538#0.339#-0.26#0.727,-0.629#0.303#0.051#0.714,-0.474#-0.215#0.38#0.765,-0.687#-0.255#-0.053#0.678,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.146#-0.037#0.079#0.985,-0.554#0.341#-0.295#0.7,-0.67#0.294#0.045#0.68,-0.474#-0.215#0.38#0.765,-0.687#-0.255#-0.053#0.678,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.13#-0.032#0.085#0.987,-0.554#0.341#-0.295#0.7,-0.67#0.294#0.045#0.68,-0.494#-0.219#0.405#0.738,-0.716#-0.274#-0.051#0.641,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.13#-0.032#0.085#0.987,-0.572#0.338#-0.318#0.677,-0.703#0.288#0.042#0.649,-0.494#-0.219#0.405#0.738,-0.716#-0.274#-0.051#0.641,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.114#-0.027#0.087#0.989,-0.572#0.338#-0.318#0.677,-0.703#0.288#0.042#0.649,-0.511#-0.222#0.429#0.711,-0.739#-0.288#-0.049#0.607,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.114#-0.027#0.087#0.989,-0.588#0.331#-0.345#0.652,-0.734#0.282#0.051#0.616,-0.511#-0.222#0.429#0.711,-0.739#-0.288#-0.049#0.607,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.101#-0.019#0.089#0.991,-0.588#0.331#-0.345#0.652,-0.734#0.282#0.051#0.616,-0.526#-0.219#0.451#0.687,-0.764#-0.3#-0.044#0.569,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.101#-0.019#0.089#0.991,-0.605#0.316#-0.366#0.633,-0.77#0.285#0.04#0.569,-0.526#-0.219#0.451#0.687,-0.764#-0.3#-0.044#0.569,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.092#-0.017#0.09#0.992,-0.605#0.316#-0.366#0.633,-0.77#0.285#0.04#0.569,-0.538#-0.214#0.468#0.668,-0.788#-0.316#-0.029#0.528,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.092#-0.017#0.09#0.992,-0.618#0.303#-0.383#0.616,-0.794#0.289#0.027#0.534,-0.538#-0.214#0.468#0.668,-0.788#-0.316#-0.029#0.528,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.086#-0.013#0.092#0.992,-0.618#0.303#-0.383#0.616,-0.794#0.289#0.027#0.534,-0.544#-0.212#0.485#0.652,-0.8#-0.331#-0.012#0.5,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.086#-0.013#0.092#0.992,-0.623#0.294#-0.405#0.601,-0.807#0.3#0.007#0.51,-0.544#-0.212#0.485#0.652,-0.8#-0.331#-0.012#0.5,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.079#-0.006#0.093#0.993,-0.623#0.294#-0.405#0.601,-0.807#0.3#0.007#0.51,-0.547#-0.207#0.503#0.636,-0.806#-0.345#0#0.482,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.079#-0.006#0.093#0.993,-0.624#0.284#-0.429#0.588,-0.813#0.308#-0.01#0.494,-0.547#-0.207#0.503#0.636,-0.806#-0.359#0.012#0.471,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.072#0.002#0.093#0.993,-0.624#0.284#-0.429#0.588,-0.813#0.308#-0.01#0.494,-0.549#-0.201#0.522#0.621,-0.806#-0.359#0.012#0.471,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.072#0.002#0.093#0.993,-0.622#0.276#-0.455#0.574,-0.813#0.319#-0.04#0.484,-0.549#-0.201#0.522#0.621,-0.806#-0.374#0.031#0.458,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.067#0.01#0.094#0.993,-0.619#0.264#-0.485#0.558,-0.812#0.329#-0.078#0.475,-0.546#-0.198#0.545#0.605,-0.806#-0.374#0.031#0.458,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.067#0.01#0.094#0.993,-0.619#0.264#-0.485#0.558,-0.812#0.329#-0.078#0.475,-0.546#-0.198#0.545#0.605,-0.808#-0.384#0.054#0.443,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.063#0.021#0.098#0.993,-0.613#0.248#-0.517#0.544,-0.81#0.336#-0.116#0.466,-0.545#-0.192#0.567#0.587,-0.808#-0.384#0.054#0.443,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.06#0.033#0.102#0.992,-0.613#0.248#-0.517#0.544,-0.81#0.336#-0.116#0.466,-0.544#-0.18#0.592#0.567,-0.811#-0.393#0.078#0.427,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.06#0.033#0.102#0.992,-0.601#0.227#-0.555#0.529,-0.807#0.337#-0.157#0.459,-0.544#-0.18#0.592#0.567,-0.811#-0.393#0.078#0.427,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.054#0.044#0.109#0.992,-0.601#0.227#-0.555#0.529,-0.807#0.337#-0.157#0.459,-0.539#-0.161#0.622#0.544,-0.813#-0.401#0.107#0.408,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.054#0.044#0.109#0.992,-0.593#0.196#-0.591#0.511,-0.804#0.33#-0.206#0.449,-0.539#-0.161#0.622#0.544,-0.813#-0.401#0.107#0.408,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.05#0.055#0.121#0.99,-0.593#0.196#-0.591#0.511,-0.804#0.33#-0.206#0.449,-0.534#-0.139#0.653#0.519,-0.815#-0.407#0.145#0.387,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.05#0.055#0.121#0.99,-0.582#0.16#-0.627#0.492,-0.804#0.316#-0.248#0.439,-0.534#-0.139#0.653#0.519,-0.815#-0.407#0.145#0.387,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.045#0.066#0.135#0.988,-0.582#0.16#-0.627#0.492,-0.804#0.316#-0.248#0.439,-0.522#-0.117#0.688#0.491,-0.815#-0.409#0.185#0.366,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.045#0.066#0.135#0.988,-0.573#0.123#-0.659#0.472,-0.808#0.292#-0.284#0.425,-0.522#-0.117#0.688#0.491,-0.815#-0.409#0.185#0.366,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.04#0.072#0.15#0.985,-0.573#0.123#-0.659#0.472,-0.808#0.292#-0.284#0.425,-0.51#-0.087#0.721#0.46,-0.817#-0.405#0.228#0.341,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.04#0.072#0.15#0.985,-0.572#0.083#-0.681#0.451,-0.819#0.259#-0.315#0.403,-0.51#-0.087#0.721#0.46,-0.817#-0.405#0.228#0.341,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.035#0.078#0.163#0.983,-0.572#0.083#-0.681#0.451,-0.819#0.259#-0.315#0.403,-0.505#-0.052#0.747#0.43,-0.82#-0.395#0.271#0.311,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.035#0.078#0.163#0.983,-0.574#0.046#-0.691#0.437,-0.84#0.216#-0.339#0.366,-0.505#-0.052#0.747#0.43,-0.82#-0.395#0.271#0.311,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.029#0.085#0.171#0.981,-0.574#0.046#-0.691#0.437,-0.84#0.216#-0.339#0.366,-0.501#-0.021#0.767#0.4,-0.829#-0.377#0.306#0.277,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.029#0.085#0.171#0.981,-0.572#0.021#-0.698#0.43,-0.86#0.175#-0.35#0.327,-0.501#-0.021#0.767#0.4,-0.829#-0.377#0.306#0.277,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.027#0.093#0.175#0.98,-0.572#0.021#-0.698#0.43,-0.86#0.175#-0.35#0.327,-0.507#0.009#0.775#0.377,-0.844#-0.351#0.33#0.235,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.027#0.093#0.175#0.98,-0.57#0.004#-0.705#0.422,-0.875#0.138#-0.366#0.286,-0.507#0.009#0.775#0.377,-0.844#-0.351#0.33#0.235,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.025#0.097#0.178#0.979,-0.57#0.004#-0.705#0.422,-0.875#0.138#-0.366#0.286,-0.51#0.032#0.78#0.36,-0.863#-0.325#0.339#0.186,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.025#0.097#0.178#0.979,-0.572#-0.005#-0.708#0.414,-0.887#0.105#-0.375#0.249,-0.51#0.032#0.78#0.36,-0.875#-0.316#0.342#0.136,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.021#0.103#0.179#0.978,-0.572#-0.005#-0.708#0.414,-0.887#0.105#-0.375#0.249,-0.511#0.044#0.787#0.344,-0.875#-0.316#0.342#0.136,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.021#0.103#0.179#0.978,-0.574#-0.008#-0.71#0.408,-0.893#0.079#-0.386#0.216,-0.511#0.044#0.787#0.344,-0.879#-0.308#0.352#0.094,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.02#0.109#0.181#0.977,-0.574#-0.008#-0.71#0.408,-0.893#0.079#-0.386#0.216,-0.515#0.053#0.789#0.332,-0.879#-0.308#0.352#0.094,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.02#0.109#0.181#0.977,-0.576#-0.004#-0.712#0.4,-0.898#0.064#-0.392#0.191,-0.515#0.053#0.789#0.332,-0.879#-0.311#0.355#0.065,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.016#0.112#0.184#0.976,-0.582#0.004#-0.712#0.393,-0.898#0.064#-0.392#0.191,-0.513#0.055#0.794#0.321,-0.879#-0.311#0.355#0.065,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.014#0.116#0.186#0.976,-0.582#0.004#-0.712#0.393,-0.903#0.056#-0.389#0.176,-0.514#0.053#0.796#0.314,-0.877#-0.315#0.36#0.042,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.014#0.116#0.186#0.976,-0.584#0.014#-0.713#0.388,-0.904#0.053#-0.389#0.17,-0.514#0.053#0.796#0.314,-0.877#-0.315#0.36#0.042,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.012#0.117#0.187#0.975,-0.584#0.014#-0.713#0.388,-0.904#0.053#-0.389#0.17,-0.513#0.05#0.799#0.31,-0.873#-0.318#0.368#0.031,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.012#0.117#0.187#0.975,-0.59#0.021#-0.711#0.383,-0.905#0.054#-0.388#0.166,-0.513#0.05#0.799#0.31,-0.873#-0.318#0.368#0.031,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.009#0.12#0.189#0.975,-0.59#0.021#-0.711#0.383,-0.905#0.054#-0.388#0.166,-0.512#0.047#0.801#0.307,-0.871#-0.321#0.372#0.03,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.009#0.12#0.189#0.975,-0.592#0.026#-0.71#0.381,-0.908#0.061#-0.378#0.167,-0.512#0.047#0.801#0.307,-0.871#-0.321#0.372#0.03,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.007#0.12#0.19#0.974,-0.592#0.026#-0.71#0.381,-0.908#0.061#-0.378#0.167,-0.509#0.042#0.803#0.307,-0.867#-0.326#0.376#0.035,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.007#0.12#0.19#0.974,-0.594#0.031#-0.707#0.383,-0.91#0.072#-0.373#0.17,-0.509#0.042#0.803#0.307,-0.867#-0.326#0.376#0.035,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.004#0.121#0.191#0.974,-0.594#0.031#-0.707#0.383,-0.91#0.072#-0.373#0.17,-0.505#0.039#0.805#0.309,-0.863#-0.328#0.382#0.043,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.004#0.121#0.191#0.974,-0.595#0.034#-0.705#0.384,-0.907#0.082#-0.375#0.173,-0.505#0.039#0.805#0.309,-0.863#-0.328#0.382#0.043,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.003#0.123#0.193#0.973,-0.595#0.034#-0.705#0.384,-0.907#0.082#-0.375#0.173,-0.504#0.038#0.805#0.311,-0.861#-0.329#0.384#0.05,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.003#0.123#0.193#0.973,-0.594#0.038#-0.704#0.386,-0.906#0.09#-0.375#0.174,-0.504#0.038#0.805#0.311,-0.861#-0.329#0.384#0.05,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.002#0.124#0.194#0.973,-0.594#0.038#-0.704#0.386,-0.906#0.09#-0.375#0.174,-0.502#0.037#0.806#0.312,-0.86#-0.329#0.385#0.056,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.002#0.124#0.194#0.973,-0.596#0.041#-0.702#0.388,-0.906#0.095#-0.374#0.177,-0.502#0.037#0.806#0.312,-0.86#-0.329#0.385#0.056,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.001#0.124#0.195#0.973,-0.596#0.041#-0.702#0.388,-0.906#0.095#-0.374#0.177,-0.5#0.037#0.806#0.314,-0.86#-0.328#0.387#0.059,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.001#0.124#0.195#0.973,-0.597#0.043#-0.7#0.39,-0.903#0.096#-0.377#0.18,-0.5#0.037#0.806#0.314,-0.86#-0.328#0.387#0.059,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.001#0.126#0.196#0.972,-0.597#0.043#-0.7#0.39,-0.903#0.096#-0.377#0.18,-0.5#0.038#0.805#0.316,-0.86#-0.326#0.389#0.061,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.001#0.126#0.196#0.972,-0.595#0.045#-0.7#0.392,-0.903#0.098#-0.378#0.182,-0.5#0.038#0.805#0.316,-0.859#-0.324#0.391#0.064,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.003#0.128#0.197#0.972,-0.595#0.045#-0.7#0.392,-0.903#0.098#-0.378#0.182,-0.497#0.038#0.806#0.32,-0.859#-0.324#0.391#0.064,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.003#0.128#0.197#0.972,-0.595#0.047#-0.699#0.394,-0.902#0.1#-0.376#0.184,-0.497#0.038#0.806#0.32,-0.858#-0.322#0.394#0.067,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.004#0.131#0.197#0.972,-0.595#0.047#-0.699#0.394,-0.902#0.1#-0.376#0.184,-0.494#0.038#0.806#0.324,-0.858#-0.322#0.394#0.067,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.004#0.131#0.197#0.972,-0.598#0.048#-0.696#0.395,-0.902#0.1#-0.377#0.186,-0.494#0.038#0.806#0.324,-0.856#-0.321#0.399#0.073,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.006#0.138#0.196#0.971,-0.602#0.051#-0.692#0.395,-0.902#0.099#-0.376#0.186,-0.488#0.038#0.808#0.329,-0.856#-0.321#0.399#0.073,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.009#0.147#0.194#0.97,-0.602#0.051#-0.692#0.395,-0.902#0.099#-0.376#0.186,-0.477#0.038#0.812#0.334,-0.852#-0.321#0.406#0.082,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.009#0.147#0.194#0.97,-0.602#0.051#-0.692#0.395,-0.902#0.099#-0.376#0.186,-0.477#0.038#0.812#0.334,-0.852#-0.321#0.406#0.082,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.013#0.16#0.192#0.968,-0.609#0.054#-0.687#0.393,-0.906#0.099#-0.367#0.185,-0.464#0.039#0.817#0.34,-0.846#-0.322#0.415#0.093,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.013#0.16#0.192#0.968,-0.62#0.059#-0.677#0.391,-0.91#0.099#-0.357#0.184,-0.464#0.039#0.817#0.34,-0.846#-0.322#0.415#0.093,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.018#0.176#0.191#0.966,-0.632#0.069#-0.667#0.389,-0.915#0.102#-0.345#0.182,-0.447#0.041#0.824#0.346,-0.838#-0.323#0.428#0.107,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.024#0.196#0.189#0.962,-0.632#0.069#-0.667#0.389,-0.915#0.102#-0.345#0.182,-0.428#0.046#0.832#0.35,-0.827#-0.324#0.443#0.122,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.024#0.196#0.189#0.962,-0.646#0.08#-0.654#0.385,-0.922#0.112#-0.325#0.18,-0.428#0.046#0.832#0.35,-0.827#-0.324#0.443#0.122,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.029#0.217#0.188#0.957,-0.646#0.08#-0.654#0.385,-0.922#0.112#-0.325#0.18,-0.408#0.054#0.841#0.352,-0.817#-0.324#0.458#0.135,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.029#0.217#0.188#0.957,-0.662#0.093#-0.638#0.383,-0.927#0.124#-0.305#0.178,-0.408#0.054#0.841#0.352,-0.817#-0.324#0.458#0.135,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.034#0.24#0.188#0.952,-0.662#0.093#-0.638#0.383,-0.927#0.124#-0.305#0.178,-0.387#0.063#0.849#0.354,-0.806#-0.321#0.475#0.148,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.034#0.24#0.188#0.952,-0.676#0.11#-0.621#0.381,-0.933#0.138#-0.282#0.177,-0.387#0.063#0.849#0.354,-0.806#-0.321#0.475#0.148,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.04#0.263#0.188#0.946,-0.676#0.11#-0.621#0.381,-0.933#0.138#-0.282#0.177,-0.366#0.074#0.858#0.354,-0.794#-0.317#0.495#0.158,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.04#0.263#0.188#0.946,-0.69#0.127#-0.603#0.381,-0.937#0.154#-0.257#0.179,-0.366#0.074#0.858#0.354,-0.794#-0.317#0.495#0.158,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.045#0.283#0.189#0.939,-0.69#0.127#-0.603#0.381,-0.937#0.154#-0.257#0.179,-0.349#0.084#0.865#0.351,-0.784#-0.31#0.511#0.165,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.045#0.283#0.189#0.939,-0.702#0.145#-0.583#0.382,-0.94#0.17#-0.234#0.182,-0.349#0.084#0.865#0.351,-0.784#-0.31#0.511#0.165,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.049#0.302#0.192#0.932,-0.702#0.145#-0.583#0.382,-0.94#0.17#-0.234#0.182,-0.334#0.094#0.871#0.348,-0.777#-0.301#0.526#0.169,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.049#0.302#0.192#0.932,-0.71#0.163#-0.567#0.384,-0.941#0.186#-0.215#0.186,-0.334#0.094#0.871#0.348,-0.777#-0.301#0.526#0.169,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.052#0.317#0.195#0.927,-0.71#0.163#-0.567#0.384,-0.941#0.186#-0.215#0.186,-0.323#0.103#0.876#0.343,-0.77#-0.293#0.54#0.17,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.052#0.317#0.195#0.927,-0.716#0.18#-0.552#0.388,-0.94#0.201#-0.198#0.192,-0.323#0.103#0.876#0.343,-0.766#-0.285#0.551#0.167,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.056#0.327#0.199#0.922,-0.716#0.18#-0.552#0.388,-0.94#0.201#-0.198#0.192,-0.315#0.11#0.88#0.338,-0.766#-0.285#0.551#0.167,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.056#0.327#0.199#0.922,-0.718#0.192#-0.542#0.392,-0.938#0.215#-0.187#0.199,-0.315#0.11#0.88#0.338,-0.765#-0.279#0.557#0.161,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.059#0.333#0.204#0.918,-0.717#0.201#-0.536#0.398,-0.935#0.225#-0.183#0.206,-0.312#0.114#0.883#0.333,-0.765#-0.279#0.557#0.161,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.059#0.333#0.204#0.918,-0.717#0.201#-0.536#0.398,-0.935#0.225#-0.183#0.206,-0.312#0.114#0.883#0.333,-0.766#-0.275#0.561#0.155,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.062#0.334#0.211#0.917,-0.712#0.209#-0.534#0.405,-0.931#0.233#-0.182#0.215,-0.313#0.114#0.884#0.328,-0.766#-0.275#0.561#0.155,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.063#0.329#0.218#0.917,-0.712#0.209#-0.534#0.405,-0.931#0.233#-0.182#0.215,-0.319#0.11#0.885#0.322,-0.768#-0.273#0.56#0.146,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.063#0.329#0.218#0.917,-0.705#0.212#-0.535#0.415,-0.931#0.233#-0.182#0.215,-0.319#0.11#0.885#0.322,-0.768#-0.273#0.56#0.146,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.063#0.317#0.225#0.919,-0.705#0.212#-0.535#0.415,-0.926#0.237#-0.188#0.225,-0.331#0.104#0.883#0.316,-0.775#-0.275#0.552#0.135,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.063#0.317#0.225#0.919,-0.693#0.211#-0.543#0.425,-0.92#0.238#-0.203#0.238,-0.331#0.104#0.883#0.316,-0.775#-0.275#0.552#0.135,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.061#0.3#0.233#0.923,-0.693#0.211#-0.543#0.425,-0.92#0.238#-0.203#0.238,-0.349#0.095#0.879#0.312,-0.785#-0.28#0.539#0.122,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.061#0.3#0.233#0.923,-0.677#0.206#-0.556#0.436,-0.912#0.237#-0.222#0.251,-0.349#0.095#0.879#0.312,-0.785#-0.28#0.539#0.122,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.058#0.275#0.241#0.929,-0.677#0.206#-0.556#0.436,-0.912#0.237#-0.222#0.251,-0.372#0.084#0.871#0.309,-0.796#-0.285#0.522#0.108,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.058#0.275#0.241#0.929,-0.659#0.197#-0.572#0.446,-0.903#0.234#-0.244#0.265,-0.372#0.084#0.871#0.309,-0.796#-0.285#0.522#0.108,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
