chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
-0.016#-0.298#-0.009#-0.954,0.61#-0.627#-0.173#-0.453,0.628#-0.43#-0.273#-0.589,0.481#0.146#-0.4#-0.766,0.645#0.115#-0.339#-0.675,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.016#-0.298#-0.009#-0.954,0.606#-0.627#-0.178#-0.456,0.628#-0.43#-0.273#-0.589,0.481#0.146#-0.4#-0.766,0.645#0.115#-0.339#-0.675,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.02#-0.302#-0.013#-0.953,0.606#-0.627#-0.178#-0.456,0.628#-0.43#-0.273#-0.589,0.481#0.146#-0.4#-0.766,0.641#0.109#-0.336#-0.681,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.02#-0.302#-0.013#-0.953,0.606#-0.627#-0.178#-0.456,0.621#-0.433#-0.283#-0.589,0.481#0.146#-0.4#-0.766,0.641#0.109#-0.336#-0.681,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.02#-0.302#-0.013#-0.953,0.606#-0.627#-0.178#-0.456,0.621#-0.433#-0.283#-0.589,0.476#0.147#-0.402#-0.768,0.641#0.109#-0.336#-0.681,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.02#-0.302#-0.013#-0.953,0.604#-0.626#-0.18#-0.459,0.621#-0.433#-0.283#-0.589,0.476#0.147#-0.402#-0.768,0.641#0.109#-0.336#-0.681,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.021#-0.305#-0.016#-0.952,0.604#-0.626#-0.18#-0.459,0.621#-0.433#-0.283#-0.589,0.476#0.147#-0.402#-0.768,0.64#0.104#-0.333#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.021#-0.305#-0.016#-0.952,0.604#-0.626#-0.18#-0.459,0.619#-0.435#-0.291#-0.586,0.476#0.147#-0.402#-0.768,0.64#0.104#-0.333#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.021#-0.305#-0.016#-0.952,0.604#-0.626#-0.18#-0.459,0.619#-0.435#-0.291#-0.586,0.472#0.148#-0.405#-0.769,0.64#0.104#-0.333#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.021#-0.305#-0.016#-0.952,0.604#-0.626#-0.18#-0.459,0.619#-0.435#-0.291#-0.586,0.472#0.148#-0.405#-0.769,0.64#0.104#-0.333#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.021#-0.305#-0.016#-0.952,0.607#-0.623#-0.183#-0.459,0.619#-0.435#-0.291#-0.586,0.472#0.148#-0.405#-0.769,0.64#0.104#-0.333#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.31#-0.019#-0.95,0.607#-0.623#-0.183#-0.459,0.619#-0.435#-0.291#-0.586,0.472#0.148#-0.405#-0.769,0.636#0.106#-0.337#-0.686,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.31#-0.019#-0.95,0.607#-0.623#-0.183#-0.459,0.62#-0.434#-0.303#-0.579,0.472#0.148#-0.405#-0.769,0.636#0.106#-0.337#-0.686,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.31#-0.019#-0.95,0.607#-0.623#-0.183#-0.459,0.62#-0.434#-0.303#-0.579,0.468#0.149#-0.41#-0.768,0.636#0.106#-0.337#-0.686,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.31#-0.019#-0.95,0.609#-0.62#-0.188#-0.458,0.62#-0.434#-0.303#-0.579,0.468#0.149#-0.41#-0.768,0.636#0.106#-0.337#-0.686,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.31#-0.019#-0.95,0.609#-0.62#-0.188#-0.458,0.62#-0.434#-0.303#-0.579,0.468#0.149#-0.41#-0.768,0.632#0.106#-0.342#-0.687,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.316#-0.022#-0.948,0.609#-0.62#-0.188#-0.458,0.62#-0.434#-0.303#-0.579,0.468#0.149#-0.41#-0.768,0.632#0.106#-0.342#-0.687,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.316#-0.022#-0.948,0.609#-0.62#-0.188#-0.458,0.618#-0.435#-0.314#-0.574,0.468#0.149#-0.41#-0.768,0.632#0.106#-0.342#-0.687,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.316#-0.022#-0.948,0.609#-0.62#-0.188#-0.458,0.618#-0.435#-0.314#-0.574,0.463#0.147#-0.415#-0.769,0.632#0.106#-0.342#-0.687,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.316#-0.022#-0.948,0.609#-0.62#-0.189#-0.456,0.618#-0.435#-0.314#-0.574,0.463#0.147#-0.415#-0.769,0.632#0.106#-0.342#-0.687,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.321#-0.022#-0.947,0.609#-0.62#-0.189#-0.456,0.618#-0.435#-0.314#-0.574,0.463#0.147#-0.415#-0.769,0.63#0.102#-0.342#-0.689,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.321#-0.022#-0.947,0.609#-0.62#-0.189#-0.456,0.615#-0.44#-0.321#-0.57,0.463#0.147#-0.415#-0.769,0.63#0.102#-0.342#-0.689,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.321#-0.022#-0.947,0.609#-0.62#-0.189#-0.456,0.615#-0.44#-0.321#-0.57,0.46#0.144#-0.417#-0.771,0.63#0.102#-0.342#-0.689,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.321#-0.022#-0.947,0.609#-0.62#-0.189#-0.456,0.615#-0.44#-0.321#-0.57,0.46#0.144#-0.417#-0.771,0.63#0.102#-0.342#-0.689,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.321#-0.022#-0.947,0.609#-0.621#-0.19#-0.455,0.615#-0.44#-0.321#-0.57,0.46#0.144#-0.417#-0.771,0.628#0.098#-0.343#-0.691,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.326#-0.022#-0.945,0.609#-0.621#-0.19#-0.455,0.615#-0.44#-0.321#-0.57,0.46#0.144#-0.417#-0.771,0.628#0.098#-0.343#-0.691,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.326#-0.022#-0.945,0.609#-0.621#-0.19#-0.455,0.612#-0.445#-0.327#-0.566,0.46#0.144#-0.417#-0.771,0.628#0.098#-0.343#-0.691,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.326#-0.022#-0.945,0.609#-0.621#-0.19#-0.455,0.612#-0.445#-0.327#-0.566,0.458#0.139#-0.418#-0.772,0.628#0.098#-0.343#-0.691,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.326#-0.022#-0.945,0.609#-0.623#-0.19#-0.453,0.612#-0.445#-0.327#-0.566,0.458#0.139#-0.418#-0.772,0.628#0.098#-0.343#-0.691,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.332#-0.019#-0.943,0.609#-0.623#-0.19#-0.453,0.612#-0.445#-0.327#-0.566,0.458#0.139#-0.418#-0.772,0.627#0.093#-0.343#-0.693,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.332#-0.019#-0.943,0.609#-0.623#-0.19#-0.453,0.609#-0.451#-0.332#-0.561,0.458#0.139#-0.418#-0.772,0.627#0.093#-0.343#-0.693,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.332#-0.019#-0.943,0.609#-0.623#-0.19#-0.453,0.609#-0.451#-0.332#-0.561,0.457#0.134#-0.421#-0.772,0.627#0.093#-0.343#-0.693,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.332#-0.019#-0.943,0.607#-0.627#-0.191#-0.45,0.609#-0.451#-0.332#-0.561,0.457#0.134#-0.421#-0.772,0.627#0.093#-0.343#-0.693,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.024#-0.332#-0.019#-0.943,0.607#-0.627#-0.191#-0.45,0.609#-0.451#-0.332#-0.561,0.457#0.134#-0.421#-0.772,0.629#0.088#-0.344#-0.692,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.335#-0.018#-0.942,0.607#-0.627#-0.191#-0.45,0.609#-0.451#-0.332#-0.561,0.457#0.134#-0.421#-0.772,0.629#0.088#-0.344#-0.692,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.335#-0.018#-0.942,0.607#-0.627#-0.191#-0.45,0.607#-0.458#-0.334#-0.557,0.457#0.134#-0.421#-0.772,0.629#0.088#-0.344#-0.692,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.335#-0.018#-0.942,0.607#-0.627#-0.191#-0.45,0.607#-0.458#-0.334#-0.557,0.459#0.132#-0.424#-0.77,0.629#0.088#-0.344#-0.692,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.023#-0.335#-0.018#-0.942,0.604#-0.629#-0.187#-0.452,0.607#-0.458#-0.334#-0.557,0.459#0.132#-0.424#-0.77,0.629#0.088#-0.344#-0.692,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.329#-0.026#-0.944,0.604#-0.629#-0.187#-0.452,0.607#-0.458#-0.334#-0.557,0.459#0.132#-0.424#-0.77,0.64#0.086#-0.338#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.329#-0.026#-0.944,0.604#-0.629#-0.187#-0.452,0.607#-0.464#-0.323#-0.559,0.459#0.132#-0.424#-0.77,0.64#0.086#-0.338#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.329#-0.026#-0.944,0.604#-0.629#-0.187#-0.452,0.607#-0.464#-0.323#-0.559,0.476#0.143#-0.426#-0.756,0.64#0.086#-0.338#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.022#-0.329#-0.026#-0.944,0.596#-0.627#-0.17#-0.472,0.607#-0.464#-0.323#-0.559,0.476#0.143#-0.426#-0.756,0.64#0.086#-0.338#-0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.035#-0.288#-0.047#-0.956,0.596#-0.627#-0.17#-0.472,0.607#-0.464#-0.323#-0.559,0.476#0.143#-0.426#-0.756,0.667#0.107#-0.317#-0.665,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.035#-0.288#-0.047#-0.956,0.596#-0.627#-0.17#-0.472,0.607#-0.464#-0.323#-0.559,0.476#0.143#-0.426#-0.756,0.667#0.107#-0.317#-0.665,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.035#-0.288#-0.047#-0.956,0.596#-0.627#-0.17#-0.472,0.615#-0.449#-0.285#-0.582,0.517#0.198#-0.399#-0.731,0.667#0.107#-0.317#-0.665,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.035#-0.288#-0.047#-0.956,0.596#-0.627#-0.17#-0.472,0.615#-0.449#-0.285#-0.582,0.517#0.198#-0.399#-0.731,0.667#0.107#-0.317#-0.665,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.035#-0.288#-0.047#-0.956,0.59#-0.596#-0.124#-0.53,0.615#-0.449#-0.285#-0.582,0.517#0.198#-0.399#-0.731,0.721#0.148#-0.218#-0.641,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#-0.192#-0.074#-0.977,0.59#-0.596#-0.124#-0.53,0.615#-0.449#-0.285#-0.582,0.517#0.198#-0.399#-0.731,0.721#0.148#-0.218#-0.641,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#-0.192#-0.074#-0.977,0.59#-0.596#-0.124#-0.53,0.635#-0.407#-0.195#-0.627,0.517#0.198#-0.399#-0.731,0.721#0.148#-0.218#-0.641,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#-0.192#-0.074#-0.977,0.59#-0.596#-0.124#-0.53,0.635#-0.407#-0.195#-0.627,0.55#0.281#-0.345#-0.707,0.721#0.148#-0.218#-0.641,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#-0.192#-0.074#-0.977,0.593#-0.528#-0.042#-0.607,0.635#-0.407#-0.195#-0.627,0.55#0.281#-0.345#-0.707,0.721#0.148#-0.218#-0.641,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.053#-0.192#-0.074#-0.977,0.593#-0.528#-0.042#-0.607,0.635#-0.407#-0.195#-0.627,0.55#0.281#-0.345#-0.707,0.73#0.244#-0.135#-0.624,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.092#-0.073#-0.992,0.593#-0.528#-0.042#-0.607,0.635#-0.407#-0.195#-0.627,0.55#0.281#-0.345#-0.707,0.73#0.244#-0.135#-0.624,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.092#-0.073#-0.992,0.593#-0.528#-0.042#-0.607,0.66#-0.335#-0.113#-0.663,0.55#0.281#-0.345#-0.707,0.73#0.244#-0.135#-0.624,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.092#-0.073#-0.992,0.593#-0.528#-0.042#-0.607,0.66#-0.335#-0.113#-0.663,0.57#0.354#-0.282#-0.686,0.73#0.244#-0.135#-0.624,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.092#-0.073#-0.992,0.611#-0.458#0.01#-0.646,0.66#-0.335#-0.113#-0.663,0.57#0.354#-0.282#-0.686,0.73#0.244#-0.135#-0.624,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.022#-0.064#-0.996,0.611#-0.458#0.01#-0.646,0.66#-0.335#-0.113#-0.663,0.57#0.354#-0.282#-0.686,0.72#0.31#-0.084#-0.615,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.022#-0.064#-0.996,0.611#-0.458#0.01#-0.646,0.675#-0.259#-0.099#-0.684,0.57#0.354#-0.282#-0.686,0.72#0.31#-0.084#-0.615,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.022#-0.064#-0.996,0.611#-0.458#0.01#-0.646,0.675#-0.259#-0.099#-0.684,0.558#0.409#-0.246#-0.679,0.72#0.31#-0.084#-0.615,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.022#-0.064#-0.996,0.624#-0.404#0.029#-0.669,0.675#-0.259#-0.099#-0.684,0.558#0.409#-0.246#-0.679,0.72#0.31#-0.084#-0.615,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.013#-0.066#-0.996,0.624#-0.404#0.029#-0.669,0.675#-0.259#-0.099#-0.684,0.558#0.409#-0.246#-0.679,0.692#0.366#-0.061#-0.619,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.013#-0.066#-0.996,0.624#-0.404#0.029#-0.669,0.671#-0.209#-0.101#-0.704,0.558#0.409#-0.246#-0.679,0.692#0.366#-0.061#-0.619,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.013#-0.066#-0.996,0.624#-0.404#0.029#-0.669,0.671#-0.209#-0.101#-0.704,0.547#0.436#-0.221#-0.68,0.692#0.366#-0.061#-0.619,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.013#-0.066#-0.996,0.621#-0.38#0.032#-0.685,0.671#-0.209#-0.101#-0.704,0.547#0.436#-0.221#-0.68,0.692#0.366#-0.061#-0.619,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.064#0.013#-0.066#-0.996,0.621#-0.38#0.032#-0.685,0.671#-0.209#-0.101#-0.704,0.547#0.436#-0.221#-0.68,0.692#0.366#-0.061#-0.619,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#0.034#-0.059#-0.996,0.621#-0.38#0.032#-0.685,0.671#-0.209#-0.101#-0.704,0.547#0.436#-0.221#-0.68,0.68#0.39#-0.053#-0.618,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#0.034#-0.059#-0.996,0.621#-0.38#0.032#-0.685,0.674#-0.174#-0.113#-0.709,0.547#0.436#-0.221#-0.68,0.68#0.39#-0.053#-0.618,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#0.034#-0.059#-0.996,0.621#-0.38#0.032#-0.685,0.674#-0.174#-0.113#-0.709,0.549#0.442#-0.21#-0.678,0.68#0.39#-0.053#-0.618,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#0.034#-0.059#-0.996,0.633#-0.37#0.037#-0.679,0.674#-0.174#-0.113#-0.709,0.549#0.442#-0.21#-0.678,0.68#0.39#-0.053#-0.618,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#0.034#-0.059#-0.996,0.633#-0.37#0.037#-0.679,0.674#-0.174#-0.113#-0.709,0.549#0.442#-0.21#-0.678,0.68#0.4#-0.057#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.056#0.042#-0.048#-0.996,0.633#-0.37#0.037#-0.679,0.674#-0.174#-0.113#-0.709,0.549#0.442#-0.21#-0.678,0.68#0.4#-0.057#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.056#0.042#-0.048#-0.996,0.633#-0.37#0.037#-0.679,0.684#-0.168#-0.11#-0.701,0.549#0.442#-0.21#-0.678,0.68#0.4#-0.057#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.056#0.042#-0.048#-0.996,0.633#-0.37#0.037#-0.679,0.684#-0.168#-0.11#-0.701,0.545#0.445#-0.211#-0.679,0.68#0.4#-0.057#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.056#0.042#-0.048#-0.996,0.638#-0.369#0.036#-0.675,0.684#-0.168#-0.11#-0.701,0.545#0.445#-0.211#-0.679,0.68#0.4#-0.057#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.052#0.037#-0.051#-0.997,0.638#-0.369#0.036#-0.675,0.684#-0.168#-0.11#-0.701,0.545#0.445#-0.211#-0.679,0.675#0.407#-0.068#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.052#0.037#-0.051#-0.997,0.638#-0.369#0.036#-0.675,0.684#-0.166#-0.117#-0.701,0.545#0.445#-0.211#-0.679,0.675#0.407#-0.068#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.052#0.037#-0.051#-0.997,0.638#-0.369#0.036#-0.675,0.684#-0.166#-0.117#-0.701,0.545#0.443#-0.216#-0.678,0.675#0.407#-0.068#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.052#0.037#-0.051#-0.997,0.639#-0.37#0.031#-0.674,0.684#-0.166#-0.117#-0.701,0.545#0.443#-0.216#-0.678,0.675#0.407#-0.068#-0.611,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.639#-0.37#0.031#-0.674,0.684#-0.166#-0.117#-0.701,0.545#0.443#-0.216#-0.678,0.679#0.4#-0.065#-0.612,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.639#-0.37#0.031#-0.674,0.684#-0.166#-0.117#-0.701,0.545#0.443#-0.216#-0.678,0.679#0.4#-0.065#-0.612,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.639#-0.37#0.031#-0.674,0.683#-0.165#-0.116#-0.702,0.545#0.443#-0.216#-0.678,0.679#0.4#-0.065#-0.612,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.639#-0.37#0.031#-0.674,0.683#-0.165#-0.116#-0.702,0.55#0.44#-0.217#-0.676,0.679#0.4#-0.065#-0.612,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.639#-0.373#0.033#-0.672,0.683#-0.165#-0.116#-0.702,0.55#0.44#-0.217#-0.676,0.679#0.4#-0.065#-0.612,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.639#-0.373#0.033#-0.672,0.683#-0.165#-0.116#-0.702,0.55#0.44#-0.217#-0.676,0.679#0.4#-0.065#-0.612,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.638#-0.374#0.035#-0.672,0.683#-0.165#-0.116#-0.702,0.55#0.44#-0.217#-0.676,0.679#0.4#-0.065#-0.612,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#0.035#-0.054#-0.997,0.638#-0.374#0.035#-0.672,0.683#-0.165#-0.116#-0.702,0.55#0.44#-0.217#-0.676,0.685#0.394#-0.058#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.039#-0.051#-0.997,0.638#-0.374#0.035#-0.672,0.683#-0.165#-0.116#-0.702,0.55#0.44#-0.217#-0.676,0.685#0.394#-0.058#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.039#-0.051#-0.997,0.638#-0.374#0.035#-0.672,0.682#-0.171#-0.106#-0.704,0.55#0.44#-0.217#-0.676,0.685#0.394#-0.058#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.039#-0.051#-0.997,0.638#-0.374#0.035#-0.672,0.682#-0.171#-0.106#-0.704,0.552#0.441#-0.214#-0.675,0.685#0.394#-0.058#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.039#-0.051#-0.997,0.637#-0.373#0.036#-0.674,0.682#-0.171#-0.106#-0.704,0.552#0.441#-0.214#-0.675,0.685#0.394#-0.058#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.04#-0.05#-0.997,0.637#-0.373#0.036#-0.674,0.682#-0.171#-0.106#-0.704,0.552#0.441#-0.214#-0.675,0.687#0.394#-0.055#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.04#-0.05#-0.997,0.637#-0.373#0.036#-0.674,0.682#-0.169#-0.103#-0.704,0.552#0.441#-0.214#-0.675,0.687#0.394#-0.055#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.04#-0.05#-0.997,0.637#-0.373#0.036#-0.674,0.682#-0.169#-0.103#-0.704,0.552#0.441#-0.214#-0.675,0.687#0.394#-0.055#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.04#-0.05#-0.997,0.637#-0.373#0.036#-0.674,0.682#-0.169#-0.103#-0.704,0.552#0.443#-0.213#-0.674,0.687#0.394#-0.055#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#0.04#-0.05#-0.997,0.638#-0.371#0.036#-0.674,0.682#-0.169#-0.103#-0.704,0.552#0.443#-0.213#-0.674,0.687#0.394#-0.055#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.048#-0.997,0.638#-0.371#0.036#-0.674,0.682#-0.169#-0.103#-0.704,0.552#0.443#-0.213#-0.674,0.688#0.393#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.048#-0.997,0.638#-0.371#0.036#-0.674,0.682#-0.169#-0.1#-0.705,0.552#0.443#-0.213#-0.674,0.688#0.393#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.048#-0.997,0.638#-0.371#0.036#-0.674,0.682#-0.169#-0.1#-0.705,0.552#0.443#-0.213#-0.674,0.688#0.393#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.048#-0.997,0.638#-0.371#0.036#-0.674,0.682#-0.169#-0.1#-0.705,0.552#0.442#-0.213#-0.674,0.688#0.393#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.048#-0.997,0.637#-0.374#0.037#-0.673,0.682#-0.169#-0.1#-0.705,0.552#0.442#-0.213#-0.674,0.688#0.393#-0.054#-0.608,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.045#-0.997,0.637#-0.374#0.037#-0.673,0.682#-0.169#-0.1#-0.705,0.552#0.442#-0.213#-0.674,0.688#0.393#-0.055#-0.607,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.045#-0.997,0.637#-0.374#0.037#-0.673,0.681#-0.17#-0.099#-0.705,0.552#0.442#-0.213#-0.674,0.688#0.393#-0.055#-0.607,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.045#-0.997,0.637#-0.374#0.037#-0.673,0.681#-0.17#-0.099#-0.705,0.552#0.441#-0.212#-0.675,0.688#0.393#-0.055#-0.607,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#0.039#-0.045#-0.997,0.637#-0.375#0.036#-0.672,0.681#-0.17#-0.099#-0.705,0.552#0.441#-0.212#-0.675,0.688#0.393#-0.055#-0.607,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
